Safenames Ltd.	Safenames Ltd. (AS60819)	114
w3host.hu	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	1
bocskor.hu	Rackhost Zrt. (AS29278)	1
sitebytes.nl	Mod Mission Critical LLC (AS39855)	1
secdns.eu	Aruba S.p.A. (AS31034)	1
deninet.hu	SWAN, a.s. (AS5578)	1
INTEGRITY Informatics Ltd.	avency GmbH (AS12371)	1
dns24.hu	Bach Kim Network solutions Join stock company (AS135967)	1
secdns.eu	9bits Sp. z o.o. (AS44370)	1
netio.cz	OVH SAS (AS16276)	1
dotroll.com	OPC Networks Kft. (AS24822)	1
abilixsoft.eu	Mrejitor Ltd (AS202543)	1
545.hu	ATW Internet Kft. (AS41075)	1
benko.se	Magyar Telekom Plc. (AS5483)	1
vz33.nl	CLDIN B.V. (AS48635)	1
Rackforest Zrt.	HD.hu Kft. (AS212229)	1
faxunil.com	Rackhost Zrt. (AS29278)	1
Servergarden Kft.	RMH-14 (AS33070)	1
23VNet Kft.	GOOGLE-CLOUD-PLATFORM (AS396982)	1
dotsource.de	Strato GmbH (AS6724)	1
Key-Systems GmbH	comtrance service GmbH (AS30962)	1
mezosi.hu	Contabo GmbH (AS51167)	1
ace.hu	KIFU (Governmental Info Tech Development Agency) (AS1955)	1
entorno.cat	Datacenter Luxembourg S.A. (AS24611)	1
tarhelyszakerto.hu	Hostinger International Limited (AS47583)	1
webformance.hu	Servergarden Kft. (AS47381)	1
zltech.eu	UNIFIEDLAYER-AS-1 (AS46606)	1
nameaction.com	Telmex Chile Internet S.A. (AS6429)	1
hostuj.to	SH.cz s.r.o. (AS39392)	1
initon.hu	Contabo GmbH (AS51167)	1
versanus.hu	webgo GmbH (AS48324)	1
LEASEWEB-USA-SFO	TrueFullstaq B.V. (AS15703)	1
inter.hu	Magyar Telekom Plc. (AS5483)	1
SIEL, d.o.o.	SIEL, d.o.o. (AS51790)	1
regdom.it	Server Plan S.r.l. (AS52030)	1
active24.cz	GOOGLE-CLOUD-PLATFORM (AS396982)	1
epag.net	Invitech ICT Services Kft. (AS12301)	1
bfp.cz	MasterDC s.r.o. (AS24971)	1
deployis.eu	ACE Telecom Kft (AS50261)	1
markmonitor.com	RACKSPACE (AS27357)	1
proisp.no	One.com A/S (AS51468)	1
work.de	Artfiles New Media GmbH (AS8893)	1
SECURITYSERVICES	DCX (AS14852)	1
Rackhost Zrt.	Aruba S.p.A. (AS31034)	1
pregiatohosting.com	Rackforest Zrt. (AS62214)	1
startadmin.hu	Magyar Telekom Plc. (AS5483)	1
CLOUDFLARENET	Invitech ICT Services Kft. (AS20523)	1
AMAZON-02	MPY Telecom Oy (AS34263)	1
eeebid.com	noris network AG (AS12337)	1
3ctelecom.hu	Magyar Telekom Plc. (AS5483)	1
INTEGRITY Informatics Ltd.	home.pl S.A. (AS12824)	1
INTEGRITY Informatics Ltd.	HD.hu Kft. (AS212229)	1
netscan-ns1.com	Rackforest Zrt. (AS62214)	1
loginet.ee	Loginet Solutions LLC (AS60415)	1
mclx.hu	ACTIVE 24, s.r.o. (AS25234)	1
us.lt	UAB Interneto vizija (AS212531)	1
e-gear.hu	Dravanet Co Ltd. (AS197248)	1
inter.hu	WebSupport s.r.o. (AS51013)	1
mediacenter.hu	Celldomolki Kabeltelevizio Kft. (AS47159)	3
deninet.hu	Ddos-guard Ltd (AS57724)	1
dn-s.nl	Combell NV (AS34762)	1
infornax.hu	Rackhost Zrt. (AS29278)	2
com.pl	Atman Sp. z o.o. (AS15694)	1
com.pl	Beyond.pl sp. z o.o. (AS31229)	1
web-solutions.dk	Cloudist AB (AS51821)	1
ns.express	OVH SAS (AS16276)	1
intovps.com	CLOUDFLARENET (AS13335)	1
rwgh.hu	KIFU (Governmental Info Tech Development Agency) (AS1955)	1
WLA Interservice Ltd.	CLOUDFLARENET (AS13335)	1
mtfcloud.ch	MTF Solutions AG (AS20988)	1
comport-infotech.eu	WebSupport s.r.o. (AS51013)	1
NetActuate, Inc	One Hungary Ltd. (AS21334)	1
interwarekft.hu	Contabo GmbH (AS51167)	1
tvujweb.com	CASABLANCA INT a.s. (AS15685)	1
tarhely.pw	GOOGLE-CLOUD-PLATFORM (AS396982)	1
commerzbank.com	Commerzbank Aktiengesellschaft (AS16365)	1
sigmanet.hu	AS-VULTR (AS20473)	1
dotroll.com	INFOLINK-MIA (AS15083)	1
register.it	Rackhost Zrt. (AS29278)	1
mikeldomains.com	UK Dedicated Servers Limited (AS42831)	1
interplanet.it	Axera SpA (AS34758)	1
domdom.net	ELTENET ELTENET (AS2012)	1
eqnet.hu	ATGS-MMD-AS (AS2686)	1
ip6media.hu	ATW Internet Kft. (AS41075)	1
ipcom GmbH	net.de AG (AS15743)	2
AMAZON-02	CL-1379-14537 (AS14537)	1
HURRICANE	ACE Telecom Kft (AS50261)	2
3gteam.hu	Cloudflare London, LLC (AS209242)	1
SECURITYSERVICES	ZAYO-6461 (AS6461)	1
road-runner.net	Road Tech Computer Systems Ltd. (AS34099)	1
webspacecontrol.com	OTP Bank Nyrt. Hungary (AS211595)	1
sabodesign.hu	ATW Internet Kft. (AS41075)	1
co.uk	Iomart Cloud Services Limited (AS20860)	1
digitaldream.hu	GOOGLE (AS15169)	1
acetelecom.hu	Aruba S.p.A. (AS31034)	1
Host Europe GmbH	Hostinger International Limited (AS47583)	1
CLOUDFLARENET	NL-811-40021 (AS40021)	1
mailkit.eu	CASABLANCA INT a.s. (AS15685)	1
dns23.hu	AS-26496-GO-DADDY-COM-LLC (AS26496)	1
WebSupport s.r.o.	HD.hu Kft. (AS212229)	1
online.lu	Luxembourg Online S.A. (AS8632)	1
lipi.hu	INTEGRITY Informatics Ltd. (AS28924)	1
compagnon.hu	RendszerNET Kft. (AS60071)	1
atdt.hu	GOOGLE-CLOUD-PLATFORM (AS396982)	1
CLOUDFLARENET	Orange Belgium SA (AS47377)	1
VITAL-DNS	PARISAT Tavkozlesi es Szolgaltato Korlatolt Felelossegu Tarsasag (AS42232)	1
cool-server.cz	Vodafone Czech Republic a.s. (AS16019)	1
linuxweb.hu	FASTLY (AS54113)	1
CLOUDFLARENET	Artnet Sp. z o.o. (AS197155)	1
WebSupport s.r.o.	CloudIP LLC (AS31715)	1
Hydra Communications Ltd	DIGITALOCEAN-ASN (AS14061)	1
rottaprint.ro	Cyber_Folks SRL (AS44043)	1
cable.hu	Rackhost Zrt. (AS29278)	1
innovahosting.net	Inovare-Prim SRL (AS60602)	2
domdom.hu	Contabo GmbH (AS51167)	1
active24.cz	home.pl S.A. (AS12824)	2
softlog.hu	Invitech ICT Services Kft. (AS12301)	1
cybersales.cz	CASABLANCA INT a.s. (AS15685)	1
hnet.hu	Tarhely.Eu Szolgaltato Kft. (AS43359)	1
triple.be	Triple Interactive B.V. (AS210977)	1
introdns.hu	NTT-DATA-2914 (AS2914)	1
claranet.com	Signet B.V. (AS20857)	1
dadmin.hu	RendszerNET Kft. (AS60071)	2
afraid.org	Cloudflare London, LLC (AS209242)	1
Rackforest Zrt.	NETWORK-SOLUTIONS-HOSTING (AS19871)	1
Slovanet a.s.	Rackforest Zrt. (AS62214)	1
dns24.hu	Varadi Daniel (AS213669)	1
longlife.hu	Magyar Telekom Plc. (AS5483)	1
Dataspace P.s.a.	GOOGLE (AS15169)	1
european-server.com	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	1
mediapost.fr	Mediaposte SAS (AS48750)	1
it-austria.net	Hutchison Drei Austria GmbH (AS8437)	1
NSONE	Akamai International B.V. (AS213120)	1
netim.net	WebSupport s.r.o. (AS51013)	1
DIGITALOCEAN-ASN	Intellihome Tavkozlesi Szolgaltato Kft (AS47116)	1
open-it.hu	Rackhost Zrt. (AS29278)	2
mpcnet.de	Probe Networks (AS29686)	1
a1.net	Rackhost Zrt. (AS29278)	1
ahrt.hu	Invitech ICT Services Kft. (AS20523)	1
NUCDN	OTEnet S\.A\. (AS6799)	1
com.pl	Dataspace P.s.a. (AS50599)	2
deninet.hu	Giganet Internet Szolgaltato Kft (AS42864)	1
markmonitor.com	Rackhost Zrt. (AS210579)	1
webshark.hu	T-Systems Magyarorszag zrt (AS200940)	1
dotroll.com	Budapest University of Technology and Economics (AS2547)	2
MICROSOFT-CORP-MSN-AS-BLOCK	SWAN, a.s. (AS5578)	1
AMAZON-02	VPS4You Kft. (AS47325)	2
gysev.hu	GYSEV Zrt. (AS209455)	1
Akamai International B.V.	i3D.net B.V (AS49544)	1
WebSupport s.r.o.	SigmaNet Szolgaltato es Kereskedelm Ltd (AS42964)	1
Cyber_Folks S.A.	sprint S.A. (AS197226)	1
mess.hu	Contabo GmbH (AS51167)	1
jessy.hu	4iG Telecommunications Holding Zrt (AS8990)	1
ewetel.de	EWE-Tel GmbH (AS9145)	1
camping.hu	Rackhost Zrt. (AS29278)	1
secdns.eu	Akamai Connected Cloud (AS63949)	1
Knipp Medien und Kommunikation GmbH	netcup GmbH (AS197540)	1
AMAZON-02	JZT Informatikai Kft. (AS39679)	1
ACTIVE 24, s.r.o.	jacsa.NET Kft. (AS197112)	1
keliweb.com	Hetzner Online GmbH (AS24940)	1
DTS Systeme Muenster GmbH	DIGITALOCEAN-ASN (AS14061)	1
serveriai.lt	AMAZON-02 (AS16509)	1
wy.sk	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	1
glbns.com	SEDO GmbH (AS47846)	1
skynetnoc.com	WHG Hosting Services Ltd (AS209341)	1
hostnet.nl	Zylon (AS8312)	1
Cloud DNS Ltd	SzerverPlex.hu KFT. (AS61998)	2
cdk.com	CDK-GLOBAL (AS40443)	1
phase8.net	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	1
Aruba S.p.A.	MVPS LTD (AS202448)	1
megacp.com	MEDIACENTER HUNGARY INFORMATIKAI SZOLGALTATO ES UZEMELTETO kft (AS44460)	1
styrotex.hu	Viacom Informatics Ltd. (AS51275)	1
tancsics.hu	KIFU (Governmental Info Tech Development Agency) (AS1955)	1
versanus.eu	IS-AS-1 (AS19318)	1
ow.hu	jacsa.NET Kft. (AS197112)	1
dnsmadeeasy.org	SOFTLAYER (AS36351)	1
session.hu	Servergarden Kft. (AS47381)	1
thinline.cz	Shoptet, a.s. (AS198627)	1
Invitech ICT Services Kft.	ReBell Telecommunication Zrt. (AS213643)	1
allergen.hu	Rackhost Zrt. (AS57095)	1
zsoltweb.com	ROMARG SRL (AS205275)	2
closbrothers.pl	DIGITALOCEAN-ASN (AS14061)	1
canagon.com	Hetzner Online GmbH (AS24940)	1
sigmanet.hu	INTERNET CZ, a.s. (AS24806)	1
GOOGLE	Evo Servers LLC (AS213918)	1
dtank.hu	Contabo GmbH (AS51167)	1
MatraCOMP Kft.	Dravanet Co Ltd. (AS197248)	1
bdl.lu	Banque De Luxembourg SA (AS20501)	1
nimbus.hu	Magyar Telekom Plc. (AS5483)	1
hosit.dk	It Forum Gruppen A/s (AS50346)	1
deninet.hu	firstcolo GmbH (AS44066)	1
glbns.com	netcup GmbH (AS197540)	1
Rackhost Zrt.	WEEBLY (AS27647)	1
dunakanyar.hu	Contabo GmbH (AS51167)	1
INTEGRITY Informatics Ltd.	NForce Entertainment B.V. (AS43350)	1
versanus.hu	UMKA d.o.o (AS12823)	1
legnet.hu	DIGI Tavkozlesi es Szolgaltato Kft. (AS20845)	1
NUCDN	Orange Romania S.A. (AS9050)	1
sybell.hu	T-Mobile Czech Republic a.s. (AS5588)	1
ibsa.hu	INCAPSULA (AS19551)	1
grundfos.com	Grundfos Holding A/s (AS31131)	1
ATW Internet Kft.	Keyweb AG (AS31103)	1
AUTOMATTIC	CLOUDFLARENET (AS13335)	1
fulike.hu	Keyweb AG (AS31103)	1
ATW Internet Kft.	M-net Telekommunikations GmbH (AS8767)	1
csapi.hu	Magyar Telekom Plc. (AS5483)	1
ipcom GmbH	GlobalConnect A/S (AS31027)	1
processnet.hu	ACE Telecom Kft (AS50261)	1
gransy.com	Sunfox s.r.o. (AS205300)	1
VNET a.s.	skHosting.eu s.r.o. (AS201702)	1
cfe.hu	Rackhost Zrt. (AS29278)	1
raceonline.hu	Rackforest Zrt. (AS62214)	1
domeny.tv	MasterDC s.r.o. (AS24971)	1
brc.hu	University of Szeged (AS6711)	1
123ns.de	SOFTLAYER (AS36351)	1
Infotechna Ltd.	WebSupport s.r.o. (AS51013)	1
mojhosting.sk	Webglobe, a.s. (AS48689)	1
airball.hu	ATW Internet Kft. (AS41075)	1
Hosterion Srl	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	1
ip-plus.net	dogado GmbH (AS47215)	1
Infotechna Ltd.	Hetzner Online GmbH (AS24940)	1
litectruss.hu	ACE Telecom Kft (AS50261)	1
Aruba S.p.A.	Hosting Systems (AS47625)	1
cscudns.com	Akamai International B.V. (AS20940)	1
Invitech ICT Services Kft.	Kamatera Inc (AS41436)	1
AMAZON-02	Leica Geosystems AG (AS208065)	2
evolutionet.hu	Turk Telekom (AS9121)	1
externet.hu	T-Mobile Czech Republic a.s. (AS13036)	1
CLOUDFLARENET	Vivacom Bulgaria EAD (AS8866)	1
sp-online.de	Aruba S.p.A. (AS31034)	1
dodonet.hu	Giganet Internet Szolgaltato Kft (AS42864)	1
OVH SAS	ATW Internet Kft. (AS41075)	1
ORACLE-BMC-31898	Tele2 SWIPnet (AS1257)	1
domdom.com	CLOUDFLARENET (AS13335)	1
Cloud DNS Ltd	Ahosting a.s. (AS50415)	1
bp13.hu	One Hungary Ltd. (AS21334)	1
dict.hu	ITConsult-Pro Zrt. (AS201450)	1
Nessus GmbH	Netzware Handels- und IT-Dienstleistungs GmbH (AS47576)	1
kvapem.com	Webglobe, s.r.o. (AS29134)	1
SECURITYSERVICES	AS-WAVE-1 (AS11404)	1
domainteam.hu	Invitech ICT Services Kft. (AS12301)	1
CLOUDFLARENET	I LAYER LIMITED (AS137899)	1
RendszerNET Kft.	One Hungary Ltd. (AS21334)	1
hostnet.nl	Cyso Group B.V. (AS25151)	1
scientology.org	GOOGLE-CLOUD-PLATFORM (AS396982)	1
webb.net	GleSYS AB (AS42708)	1
dotroll.com	RENDER (AS397273)	1
BB-Online UK Ltd	AS-DYNASCALE-LAX (AS7296)	1
ports.se	T-Mobile Czech Republic a.s. (AS5588)	1
dns24.hu	Orange Belgium SA (AS47377)	1
web200.hu	Magyar Telekom Plc. (AS5483)	1
ext-dc.com	Hetzner Online GmbH (AS24940)	1
dotroll.com	Nessus GmbH (AS47692)	1
Rendszerinformatika Zrt.	IN2NET-NETWORK (AS26753)	1
NSONE	Atman Sp. z o.o. (AS15694)	1
arworks.hu	AMAZON-02 (AS16509)	1
perf1.com	PRO-ZETA a.s. (AS60606)	1
AMAZON-02	Bigpoint GmbH (AS28902)	1
virtono.com	M247 Europe SRL (AS9009)	1
Aruba S.p.A.	Eurocable Magyarorszag Kft (AS208708)	1
dotroll.com	webgo GmbH (AS48324)	1
ACTIVE 24, s.r.o.	Activcom Kft. (AS60673)	1
co.at	Hetzner Online GmbH (AS24940)	1
sirtos.hu	Invitech ICT Services Kft. (AS12301)	1
v-dns.de	webgo GmbH (AS48324)	1
unknown	AMAZON-02 (AS16509)	1
markmonitor.com	ASN-MEDTRONIC-1 (AS13684)	1
iworx-host.com	Cloudflare London, LLC (AS209242)	1
websas.hu	4iG Telecommunications Holding Zrt (AS8990)	1
INTERNET CZ, a.s.	ZEN-ECN (AS21859)	1
sigmanet.hu	AUTOMATTIC (AS2635)	2
damit.hu	Rackforest Zrt. (AS62214)	1
VNET a.s.	23M GmbH (AS47447)	1
ACTIVE 24, s.r.o.	UNIFIEDLAYER-AS-1 (AS46606)	1
novonordisk.com	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	1
start-dns.de	EVANZO e-commerce GmbH (AS42730)	1
t-online.hu	Mittwald CM Service GmbH & Co. KG (AS15817)	1
dotroll.com	ArubaCloud Limited (AS199883)	1
midtowndoornailns.com	AMAZON-AES (AS14618)	1
rackspace.moe	Hetzner Online GmbH (AS213230)	1
krones-group.com	PlusServer GmbH (AS61157)	1
Rackforest Zrt.	WEEBLY (AS27647)	1
gtrsport.hu	Tarr Kft. (AS8462)	1
auron.hu	Rackforest Zrt. (AS62214)	1
introdns.hu	home.pl S.A. (AS12824)	1
katradio.hu	Invitech ICT Services Kft. (AS12301)	1
DV Info Informatikai kft.	MasterDC s.r.o. (AS24971)	1
KPN B.V.	Hetzner Online GmbH (AS24940)	1
w3host.hu	UAB Interneto vizija (AS212531)	1
rrd.com	RRD (AS14328)	1
Akamai International B.V.	Electronic Arts Limited (AS31223)	1
serveriai.lt	ACC Distribution UAB (AS42887)	1
CLOUDFLARENET	united-domains GmbH (AS202108)	1
clusterit.hu	Rackforest Zrt. (AS62214)	1
hapi.hu	Rackhost Zrt. (AS29278)	1
admindns.hu	Rackforest Zrt. (AS62214)	2
slweb.cloud	AMAZON-02 (AS16509)	1
stabletransit.com	VPS4You Kft. (AS47325)	1
dentadel.hu	Rackhost Zrt. (AS29278)	1
ACTIVE 24, s.r.o.	Microsystem-Kecskemet Kft (AS197889)	2
AMAZON-02	Otto M. Steinmann e.U. (AS34767)	1
eox.hu	ATW Internet Kft. (AS41075)	1
CLOUDFLARENET	Alpha Internet Limited (AS58051)	1
dcube-resource.be	LeaseWeb Netherlands B.V. (AS60781)	1
dbvk.hu	KIFU (Governmental Info Tech Development Agency) (AS1955)	1
itprovider.hu	ATW Internet Kft. (AS41075)	1
american-nails.hu	Rackhost Zrt. (AS29278)	1
CLOUDFLARENET	Dataspace P.s.a. (AS50599)	1
Aruba S.p.A.	Sure (Guernsey) Limited (AS8680)	1
ELIN.hu Informatikai Szolgaltato es Tanacsado Kft.	MVM NET Zrt. (AS47169)	1
webspacecontrol.com	EszakNet Kft. (AS204168)	1
jzt.hu	AUTOMATTIC (AS2635)	1
Invitech ICT Services Kft.	MVPS LTD (AS202448)	1
conova communications GmbH	interneX GmbH (AS44453)	1
Microsystem-Kecskemet Kft	VSHosting s.r.o. (AS43541)	1
leventemayer.net	netcup GmbH (AS197540)	1
WebSupport s.r.o.	WEBHOSTINGHOLDINGS (AS965)	1
grendsystem.hu	Magyar Telekom Plc. (AS5483)	1
dataserver.ro	ROMARG SRL (AS205275)	1
DIGI Tavkozlesi es Szolgaltato Kft.	Hetzner Online GmbH (AS24940)	1
nirigo.com	Rendszerinformatika Zrt. (AS206892)	1
Invitech ICT Services Kft.	ELTENET ELTENET (AS2012)	1
webdesign.hu	ELIN.hu Informatikai Szolgaltato es Tanacsado Kft. (AS208154)	1
Webglobe, s.r.o.	T-Mobile Czech Republic a.s. (AS13036)	1
Akamai International B.V.	CANCOM Managed Services GmbH (AS8469)	1
g-net.hu	ATW Internet Kft. (AS41075)	1
elin.hu	KIFU (Governmental Info Tech Development Agency) (AS1955)	1
diespezialisten.de	Hetzner Online GmbH (AS24940)	1
VSHosting s.r.o.	CASABLANCA INT a.s. (AS15685)	1
implix.com	GETRESPONSE-IMPLIX (AS46469)	1
NUCDN	WEDOS Internet, a.s. (AS197019)	1
INTERNET CZ, a.s.	THEROCKETSCIENCEGROUP (AS14782)	1
cscudns.com	Play (AS31242)	1
Deutsche Telekom AG	Telekom Deutschland GmbH (AS20570)	1
nene.hu	Rackhost Zrt. (AS29278)	1
lashcode.hu	OVH SAS (AS16276)	1
adlibitum.hu	AUTOMATTIC (AS2635)	1
imind.hu	Servergarden Kft. (AS47381)	1
acwsbt.com	AMAZON-02 (AS16509)	1
amenic.ch	Hetzner Online GmbH (AS24940)	1
webgalaxy.hu	VIRP (AS32875)	1
versanus.eu	OPC Networks Kft. (AS24822)	1
INTEGRITY Informatics Ltd.	Hydra Communications Ltd (AS25369)	1
webspacecontrol.com	ENET-2 (AS10297)	1
webinform.hu	WebSupport s.r.o. (AS51013)	1
dns24.hu	X4B DDoS Protected Announcements (AS136165)	1
softwareone.hu	Rackhost Zrt. (AS29278)	1
NUCDN	Moldtelecom SA (AS8926)	1
MTA Wigner Fizikai Kutatokozpont	T-Mobile Czech Republic a.s. (AS5588)	1
MICROSOFT-CORP-MSN-AS-BLOCK	JuPiNet Kft. (AS59869)	1
abzone.cz	Quantcom, a.s. (AS29208)	1
AMAZON-02	ASN-TEKTRONIX (AS10406)	1
osn.de	Hetzner Online GmbH (AS24940)	1
c3.hu	Viacom Informatics Ltd. (AS51275)	1
univernet.hu	Rackforest Zrt. (AS62214)	1
auroradns.eu	Hetzner Online GmbH (AS24940)	1
robby.hu	Invitech ICT Services Kft. (AS12301)	1
t-online.hu	Giganet Internet Szolgaltato Kft (AS42864)	2
Safenames Ltd.	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	3
forel.hu	Rackforest Zrt. (AS62214)	1
hostslim.nl	HostSlim B.V. (AS207083)	1
hakaba.hu	AMAZON-02 (AS16509)	1
LEVEL3	BIPERFORMANCE-ASN (AS13892)	1
nordnet.ws	OVH SAS (AS16276)	1
versanus.hu	UpCloud Ltd (AS202053)	1
relaix.net	RelAix Networks GmbH (AS34953)	1
elin.hu	Rackhost Zrt. (AS57095)	1
furit.systems	Rackforest Zrt. (AS62214)	1
Host Europe GmbH	Rendszerinformatika Zrt. (AS206892)	1
bit.nl	BIT BV (AS12859)	2
voting.hu	KIFU (Governmental Info Tech Development Agency) (AS1955)	1
tycmo.hu	Invitech ICT Services Kft. (AS12301)	1
Viacom Informatics Ltd.	UNIFIEDLAYER-AS-1 (AS46606)	1
CLOUDFLARENET	STEELCASEINET (AS19236)	1
Dravanet Co Ltd.	4iG Telecommunications Holding Zrt (AS8990)	1
Invitech ICT Services Kft.	Telia Company AB (AS3301)	1
dnsszerviz.hu	AS-VULTR (AS20473)	2
com.ua	ON-LINE Ltd (AS42655)	1
NUCDN	Hostinger International Limited (AS47583)	1
bearingpoint.com	uvensys GmbH (AS58010)	1
VNET a.s.	netcup GmbH (AS197540)	1
fans-planet.com	sprint S.A. (AS197226)	1
allianz.com	Datacenter Luxembourg S.A. (AS24611)	1
register.it	SEEWEB s.r.l. (AS12637)	1
NUCDN	LeaseWeb Network B.V. (AS38930)	1
dataedge.hu	Invitech ICT Services Kft. (AS12301)	1
bedlington.hu	Rackhost Zrt. (AS29278)	1
rollernet.us	DIGITALOCEAN-ASN (AS14061)	2
NUCDN	DIGI Tavkozlesi es Szolgaltato Kft. (AS20845)	1
szerverem.hu	WHG Hosting Services Ltd (AS209341)	1
externet.hu	ENET-2 (AS10297)	1
23VNet Kft.	AS-26496-GO-DADDY-COM-LLC (AS26496)	1
widhost.net	INTEGRITY Informatics Ltd. (AS28924)	1
top-desk.com	InterNetX GmbH (AS15456)	1
CLOUDFLARENET	SEDO GmbH (AS47846)	1
synch.hu	AMAZON-02 (AS16509)	3
digitop.hu	Contabo GmbH (AS51167)	1
Invitech ICT Services Kft.	IHNetworks, LLC (AS62134)	1
telekom.hu	comtrance service GmbH (AS30962)	1
mirato.it	Hostinger International Limited (AS47583)	1
JZT Informatikai Kft.	Rackhost Zrt. (AS57095)	1
dwm.si	Telemach Slovenija d.o.o. (AS41828)	1
Knipp Medien und Kommunikation GmbH	Hetzner Online GmbH (AS24940)	1
Hostpoint AG	Invitech ICT Services Kft. (AS12301)	1
ZONER a.s.	Cloudflare London, LLC (AS209242)	1
mvm-net.hu	MVM NET Zrt. (AS47169)	1
wishion.com	SWAN, a.s. (AS5578)	1
GANDI SAS	Optitrust GmbH (AS200062)	1
platon.org	CMIS s.r.o. (AS204949)	1
MatraCOMP Kft.	ATW Internet Kft. (AS41075)	1
Tarhely.Eu Szolgaltato Kft.	CASABLANCA INT a.s. (AS15685)	1
DIGICERT	PENTECH BILISIM TEKNOLOJILERI SANAYI VE TICARET LIMITED SIRKETi (AS48678)	1
notfounderror.com	LeaseWeb Netherlands B.V. (AS60781)	1
admindns.hu	DIGITALOCEAN-ASN (AS14061)	1
nadns1.com	MEDIACENTER HUNGARY INFORMATIKAI SZOLGALTATO ES UZEMELTETO kft (AS44460)	1
WebSupport s.r.o.	Lyratris Limited (AS200950)	1
entrydns.net	SQUIXA PTY LIMITED (AS136133)	1
strategia.hu	Rackhost Zrt. (AS29278)	1
org-ns.com	comtrance service GmbH (AS30962)	1
dns24.hu	JWE S.a r.l. (AS34655)	1
Nessus GmbH	interneX GmbH (AS44453)	1
ATW Internet Kft.	DV Info Informatikai kft. (AS197523)	2
hostnet.nl	Stichting DIGI NL (AS206281)	1
SECURITYSERVICES	Plus.line AG (AS12306)	1
ns14.net	Vautron Rechenzentrum AG (AS25504)	1
INTERNET CZ, a.s.	ByteFly Kft. (AS215261)	1
wizja.net	WizjaNet sp. z o.o. (AS197279)	1
mdc.hu	MODIT Informatikai Zrt. (AS42120)	2
deninet.hu	Nexum Hungary Internet Service Provider Ltd. (AS20510)	1
mediacenter.hu	ZEN-ECN (AS21859)	1
ininet.hu	CASABLANCA INT a.s. (AS15685)	1
AMAZON-02	Freethought Internet Limited (AS41000)	1
glbns.com	Host Europe GmbH (AS8972)	2
CLOUDFLARENET	Tilaa B.V. (AS196752)	1
Cloud DNS Ltd	ELTENET ELTENET (AS2012)	1
Invitech ICT Services Kft.	Host Europe GmbH (AS34011)	1
megacp.com	SQUARESPACE (AS53831)	1
com.pl	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	1
egyuttes.hu	Rackhost Zrt. (AS29278)	1
Invitech ICT Services Kft.	VSHosting s.r.o. (AS43541)	1
SECURITYSERVICES	CL-1379-14537 (AS14537)	1
fozzy.com	Webzilla B.V. (AS35415)	1
Intellihome Tavkozlesi Szolgaltato Kft	One Hungary Ltd. (AS21334)	1
webgalaxy.hu	DIGITALOCEAN-ASN (AS14061)	1
glbns.com	Axian Kft. (AS31297)	1
infornax.hu	Tarhely.Eu Szolgaltato Kft. (AS43359)	3
dnserv.com	OVH SAS (AS16276)	1
tecszerviz.hu	INTEGRITY Informatics Ltd. (AS28924)	1
intelliweb.hu	SQUARESPACE (AS53831)	1
megacp.com	ELIN.hu Informatikai Szolgaltato es Tanacsado Kft. (AS208154)	1
hunreg.com	Servergarden Kft. (AS47381)	1
axfone.cz	Rackhost Zrt. (AS57095)	1
glbns.com	NETregator Kft. (AS44302)	1
blacknight.com	Cloudsigma Ag (AS50837)	1
entrydns.net	Miss Hosting AB (AS200719)	1
glbns.com	Websas.hu Kft. (AS198281)	1
dns23.hu	Aruba S.p.A. (AS31034)	1
teratarhely.hu	Sybell Informatika Kft (AS62449)	1
telekom.hu	Infotechna Ltd. (AS15566)	1
clonlara.org	Almouroltec Servicos De Informatica E Internet Lda (AS24768)	1
arworks.hu	Rackhost Zrt. (AS29278)	2
DIGICERT	COLT Technology Services Group Limited (AS8220)	1
deninet.hu	Hetzner Online GmbH (AS213230)	1
auroradns.eu	CLDIN B.V. (AS48635)	1
Magyar Telekom Plc.	ReBell Telecommunication Zrt. (AS213643)	1
DIGICERT	AGARIK SAS (AS16128)	1
com.tw	AMAZON-02 (AS16509)	1
ATW Internet Kft.	INCAPSULA (AS19551)	1
centraldrinks.hu	Magyar Telekom Plc. (AS5483)	1
c3.hu	GOOGLE-CLOUD-PLATFORM (AS396982)	1
is-fun.net	IONOS SE (AS8560)	1
ports.se	COGECO-PEER1 (AS13768)	1
dns24.hu	Doczi Roland e.v. (AS216431)	1
dns24.hu	Infomaniak Network SA (AS29222)	1
loc-soft-bt.eu	Dravanet Co Ltd. (AS197248)	1
NETWORK-SOLUTIONS-HOSTING	Rackforest Zrt. (AS62214)	1
internic.at	Telekom Austria (AS8447)	1
asstra.ch	Orange Polska Spolka Akcyjna (AS5617)	1
hsqd.nl	Onworx BV (AS12595)	1
DIGICERT	Akamai International B.V. (AS20940)	1
ACTIVE 24, s.r.o.	Vodafone GmbH (AS3209)	1
